Area	Name	Age	MarriageStatus	kidsAges	StudentD	Income	Housetype	nRooms	JobType
1	10287	48	0	[9, 1, 6]	0	11360	3	5	1	
1	10288	29	0	[1, 13, 8, 7]	0	9416	1	2	1	
1	10289	82	0	[]	0	3181	3	3	2	
1	10290	21	1	[]	0	2685	3	1	1	
1	10291	36	0	[5, 15, 4]	0	96362	3	3	1	
1	10292	30	0	[16, 1]	0	13160	3	2	1	
1	10293	20	1	[2]	0	15401	1	2	1	
1	10294	19	0	[16, 2, 14]	0	4316	1	2	1	
1	10295	22	1	[12, 11, 7]	3	15362	3	4	1	
1	10296	55	0	[17, 2, 8, 2]	0	12410	1	3	1	
1	10297	73	1	[6, 17, 17]	0	15678	2	4	2	
1	10298	27	1	[4, 2]	0	115897	1	2	1	
1	10299	24	1	[3, 16, 12]	0	13592	1	1	1	
1	10300	35	0	[11]	0	4789	1	2	1	
1	10301	27	0	[6, 3]	0	2902	1	2	1	
1	10302	30	0	[2, 13, 7]	0	117148	3	3	1	
1	10303	63	0	[4, 14, 16]	0	3620	3	3	1	
1	10304	83	0	[]	0	95026	3	4	2	
1	10305	37	1	[0, 14]	0	116697	3	3	0	
1	10306	68	0	[14, 13, 14, 11]	0	116684	3	4	2	
1	10307	44	0	[]	0	13035	1	2	1	
1	10308	23	0	[6, 10, 10]	3	23385	3	5	1	
1	10309	23	0	[10, 3]	0	100733	3	4	1	
1	10310	55	0	[]	0	14455	3	3	1	
1	10311	55	0	[]	0	9620	3	3	1	
1	10312	18	0	[3, 15, 13]	2	9786	3	4	0	
1	10313	54	1	[]	0	14302	3	2	1	
1	10314	19	0	[6, 2, 15]	0	15125	1	1	1	
1	10315	47	0	[1, 13, 10]	0	1146	3	3	1	
1	10316	57	0	[]	0	2627	3	5	0	
1	10317	57	0	[1]	0	2957	2	3	1	
1	10318	84	0	[15, 1]	0	3366	3	2	2	
1	10319	22	0	[]	2	16345	3	4	1	
1	10320	20	1	[]	0	4002	3	4	1	
1	10321	28	0	[7, 8, 10, 16]	0	13888	1	2	0	
1	10322	23	1	[17]	3	6902	3	2	1	
1	10323	72	0	[9, 3, 3]	0	104595	1	1	2	
1	10324	72	0	[]	0	100316	1	1	2	
1	10325	69	0	[0]	0	5868	3	2	2	
1	10326	23	1	[]	0	2703	3	4	1	
1	10327	24	0	[17, 1]	1	13911	1	1	1	
1	10328	60	0	[13, 10]	0	2200	3	5	1	
1	10329	42	0	[17, 3]	0	119166	3	2	1	
1	10330	32	0	[8, 7]	0	15609	3	4	0	
1	10331	18	0	[16, 11]	3	6550	1	2	1	
1	10332	23	0	[13, 11, 14]	0	14165	3	2	1	
1	10333	19	0	[8, 6, 8]	0	14503	3	2	1	
1	10334	21	0	[8, 0]	3	6033	1	2	1	
1	10335	46	0	[15, 8, 15]	0	3105	1	3	1	
1	10336	23	0	[15]	0	12565	3	5	1	
1	10337	27	1	[8, 9, 9, 17]	0	13294	3	3	1	
1	10338	58	0	[]	0	119172	3	2	1	
1	10339	82	1	[12, 8, 13, 4]	0	1036	3	3	2	
1	10340	30	1	[9]	0	14490	1	2	1	
1	10341	21	0	[12, 11, 6, 16]	2	6296	2	3	1	
1	10342	87	0	[3]	0	3457	3	2	2	
1	10343	41	1	[7, 11, 1]	0	112056	2	3	1	
1	10344	27	0	[14]	0	2844	3	3	1	
1	10345	73	0	[12]	0	2441	3	3	2	
1	10346	25	0	[6, 3, 5]	3	24522	1	4	1	
1	10347	84	0	[7, 5, 10]	0	13608	3	3	2	
1	10348	61	1	[17, 4, 2, 8]	0	2762	2	4	1	
1	10349	52	0	[9]	0	15015	3	4	1	
1	10350	22	1	[17, 7, 12, 8]	0	15041	3	3	1	
1	10351	39	0	[]	0	14888	1	2	1	
1	10352	51	0	[]	0	116570	3	3	1	
1	10353	62	0	[]	0	9204	3	4	1	
1	10354	39	0	[3, 12]	0	11753	3	5	1	
1	10355	40	0	[15, 11]	0	2754	3	2	1	
1	10356	22	1	[17, 3, 3, 5]	2	4695	1	2	1	
1	10357	74	0	[1, 14, 15]	0	95790	3	3	2	
1	10358	20	0	[2, 13, 4]	0	4250	3	5	1	
1	10359	21	0	[13]	2	15671	1	2	1	
1	10360	84	1	[3]	0	13392	3	4	2	
1	10361	72	0	[3, 1, 2]	0	10650	3	3	2	
1	10362	39	1	[7]	0	13746	1	2	1	
1	10363	35	0	[15]	0	2264	3	3	1	
1	10364	24	0	[]	2	18473	2	3	1	
1	10365	36	0	[1, 0, 5]	0	9269	3	3	1	
1	10366	22	1	[14]	1	9863	3	4	1	
1	10367	55	0	[]	0	3611	3	4	1	
1	10368	54	1	[]	0	2620	1	4	1	
1	10369	67	1	[8, 11]	0	3712	3	3	2	
1	10370	23	0	[2, 8]	2	119214	3	1	1	
1	10371	35	1	[15, 0, 13, 12]	0	11885	2	3	1	
1	10372	19	1	[]	3	14221	1	3	1	
1	10373	70	0	[]	0	3119	3	4	2	
1	10374	37	1	[]	0	2859	3	3	1	
1	10375	26	0	[12, 9, 5, 4]	0	95569	3	3	1	
1	10376	29	0	[6, 4, 14]	0	98812	3	5	1	
1	10377	30	0	[13, 2]	0	5649	3	2	1	
1	10378	20	0	[9, 10, 5, 3]	2	3142	1	2	1	
1	10379	57	1	[6, 2, 10, 11]	0	671	3	3	1	
1	10380	67	0	[8, 16, 15]	0	13559	1	2	2	
1	10381	44	0	[5, 6, 8]	0	108202	3	4	1	
1	10382	90	1	[10, 0]	0	11971	1	2	2	
1	10383	25	0	[8, 3]	0	15576	3	3	1	
1	10384	54	1	[10, 4]	0	95385	3	3	1	
1	10385	24	1	[4, 8, 7, 9]	0	110978	3	3	1	
1	10386	68	1	[9]	0	101917	3	3	2	
1	10387	22	0	[2]	0	2214	2	3	1	
1	10388	39	1	[17]	0	3938	1	2	1	
1	10389	74	0	[7, 0]	0	4002	3	1	2	
1	10390	27	0	[2, 12]	0	14562	3	2	1	
1	10391	37	1	[3, 17, 5, 15]	0	95388	3	2	1	
1	10392	59	1	[8, 4, 11]	0	4458	3	3	1	
1	10393	70	0	[6]	0	11916	1	2	2	
1	10394	43	0	[0, 14, 8, 10]	0	3153	3	2	1	
1	10395	19	0	[1]	1	5412	3	2	1	
1	10396	78	0	[6]	0	980	3	2	2	
1	10397	53	0	[13, 15, 14, 0]	0	14391	2	3	1	
1	10398	31	1	[]	2	11559	3	4	1	
1	10399	47	0	[2, 16, 3]	0	2955	3	4	1	
1	10400	39	0	[6, 10]	0	10127	3	5	1	
1	10401	89	0	[16, 16, 4]	0	10944	3	4	2	
1	10402	24	1	[5]	0	5316	1	2	1	
1	10403	25	0	[9, 4, 12, 9]	1	15477	3	3	1	
1	10404	63	0	[7, 8]	0	107845	1	2	1	
1	10405	88	1	[12, 10, 4]	0	100104	3	2	2	
1	10406	61	0	[]	0	2048	1	4	1	
1	10407	23	0	[]	3	24946	3	2	1	
1	10408	21	0	[13]	1	5902	3	5	1	
1	10409	22	0	[1, 12]	1	7725	3	2	1	
1	10410	51	1	[17, 17]	0	2544	3	3	1	
1	10411	20	1	[16, 7]	1	2363	2	3	1	
1	10412	31	0	[15, 11, 1]	0	109999	1	2	1	
1	10413	55	0	[]	0	12397	1	2	1	
1	10414	24	1	[6, 5]	0	2401	3	5	1	
1	10415	79	1	[10]	0	113998	3	3	2	
1	10416	71	0	[16, 11, 11]	0	697	3	2	2	
1	10417	53	0	[]	0	2573	1	2	0	
1	10418	37	1	[7, 16]	0	2890	1	2	1	
1	10419	20	0	[14, 11, 8, 2]	3	1003	3	4	0	
1	10420	40	0	[10, 10, 8]	0	4790	1	1	1	
1	10421	57	0	[]	0	997	3	5	0	
1	10422	28	1	[10, 7, 13, 0]	0	11895	3	3	1	
1	10423	25	1	[5, 15, 16, 12]	2	23735	3	5	1	
1	10424	74	1	[]	0	118802	3	5	2	
1	10425	42	0	[2, 6, 6, 12]	0	14165	3	4	1	
1	10426	25	1	[16, 15, 14, 0]	2	5771	3	4	1	
1	10427	83	1	[6]	0	15679	3	5	2	
1	10428	76	1	[17, 7, 1]	0	3249	1	1	2	
1	10429	55	1	[13]	0	1021	2	2	1	
1	10430	33	0	[]	3	17841	3	3	1	
1	10431	21	0	[17, 5]	3	16391	3	3	1	
1	10432	18	0	[]	1	15761	1	4	1	
1	10433	39	0	[12, 7]	0	13281	1	2	1	
1	10434	30	1	[]	0	14438	3	4	1	
1	10435	55	0	[1, 8, 6]	0	15786	3	2	1	
1	10436	24	1	[8, 5, 16, 1]	1	11075	3	5	1	
1	10437	38	0	[]	0	13043	3	2	1	
1	10438	32	0	[15, 0]	0	13526	1	1	1	
1	10439	88	0	[13, 9, 6]	0	2721	3	4	2	
1	10440	58	1	[9, 6, 1]	0	98199	3	3	1	
1	10441	20	0	[]	3	7980	1	1	1	
1	10442	45	0	[4, 16, 7, 7]	0	2018	1	2	1	
1	10443	41	0	[0, 10]	0	1358	3	4	1	
1	10444	21	0	[9, 9, 7, 14]	0	110003	1	1	1	
1	10445	34	0	[16]	0	2989	3	5	1	
1	10446	28	0	[14]	2	25475	3	2	1	
1	10447	57	0	[]	0	7594	3	4	1	
1	10448	38	0	[3]	0	3054	3	3	1	
1	10449	19	0	[6, 5]	2	26029	3	2	1	
1	10450	59	0	[11, 14, 0]	0	110218	1	2	1	
1	10451	25	0	[1, 1]	0	106458	3	2	1	
1	10452	19	0	[7]	3	17114	3	5	1	
1	10453	31	0	[2, 3]	0	15062	1	2	1	
1	10454	58	1	[6, 15]	0	3061	3	2	1	
1	10455	49	1	[10]	0	2634	1	2	1	
1	10456	18	0	[2, 5]	3	25717	1	1	1	
1	10457	75	0	[16, 13, 2]	0	12031	3	3	2	
1	10458	67	1	[12, 3, 15, 6]	0	2862	1	2	2	
1	10459	28	0	[12, 1, 3]	0	1467	1	1	1	
1	10460	18	0	[]	2	12528	1	2	1	
1	10461	25	0	[15, 10, 0, 4]	1	4053	3	3	1	
1	10462	25	0	[5, 17]	0	14122	2	2	0	
1	10463	44	0	[]	0	13100	2	3	1	
1	10464	60	1	[10, 4]	0	1911	3	5	1	
1	10465	20	0	[15, 6]	0	11995	3	3	1	
1	10466	24	0	[15, 5, 6]	3	10908	3	3	0	
1	10467	18	0	[2, 16]	0	2558	3	2	1	
1	10468	31	0	[8, 5, 0, 17]	0	111471	3	2	1	
1	10469	39	0	[10, 0, 15]	0	5020	3	4	1	
1	10470	58	0	[]	0	2632	3	4	1	
1	10471	21	1	[5, 5, 4]	0	10737	1	2	1	
1	10472	25	0	[10, 4]	1	23880	3	5	1	
1	10473	24	1	[]	0	3552	3	3	1	
1	10474	26	0	[11, 7]	0	6161	1	2	1	
1	10475	59	0	[1, 17]	0	13633	3	3	1	
1	10476	21	1	[14, 12]	0	13104	3	3	1	
1	10477	57	0	[0, 0, 17, 14]	0	116675	3	2	1	
1	10478	83	0	[12, 2, 0]	0	115047	3	4	2	
1	10479	27	0	[6, 17]	0	15115	3	4	1	
1	10480	20	0	[15, 9, 10]	0	2923	3	4	1	
1	10481	55	0	[11, 4, 5]	0	104428	3	3	1	
1	10482	60	1	[3, 17]	0	12383	1	1	1	
1	10483	33	1	[]	0	15536	3	2	1	
1	10484	43	0	[1, 7, 16]	0	15285	1	2	1	
1	10485	24	0	[16, 8]	0	104832	3	5	1	
1	10486	23	1	[0, 10]	3	23002	3	4	1	
1	10487	58	1	[]	0	14935	3	3	1	
1	10488	65	0	[5]	0	229	3	4	1	
1	10489	44	0	[]	0	104533	3	3	1	
1	10490	23	0	[10, 9, 12]	2	19119	1	2	1	
1	10491	22	0	[9, 17, 15, 10]	3	25873	3	3	1	
1	10492	74	0	[7]	0	14383	3	3	2	
1	10493	21	0	[]	2	4693	3	3	1	
1	10494	22	1	[3]	0	5504	3	4	1	
1	10495	74	1	[]	0	2123	3	3	2	
1	10496	58	1	[15, 3, 11, 3]	0	15069	3	4	1	
1	10497	24	0	[1, 3]	0	13628	1	2	1	
1	10498	19	1	[15, 2, 8, 5]	0	2675	3	3	1	
1	10499	38	0	[13]	0	113595	1	1	1	
1	10500	20	1	[3, 4, 7]	2	13499	3	5	1	
1	10501	21	0	[15, 4, 15]	0	2600	3	2	1	
1	10502	38	0	[13]	0	5814	3	3	1	
1	10503	44	0	[10, 14, 12, 12]	0	6091	3	5	1	
1	10504	21	0	[]	1	9271	3	3	1	
1	10505	43	0	[6]	0	104640	2	2	1	
1	10506	73	0	[2]	0	2550	3	5	2	
1	10507	57	0	[6, 7]	0	5577	1	2	1	
1	10508	21	0	[11, 0, 5]	0	1262	3	4	1	
1	10509	18	1	[6, 13]	1	18597	1	2	1	
1	10510	22	0	[5, 8, 17, 14]	0	389	3	2	1	
1	10511	55	0	[6]	0	14569	3	5	0	
1	10512	18	0	[12]	1	24689	3	5	1	
1	10513	22	1	[17, 10, 6]	3	14138	3	2	0	
1	10514	72	1	[]	0	5368	1	2	2	
1	10515	66	1	[16, 2, 2, 2]	1	14386	2	4	2	
1	10516	62	0	[7, 5]	0	4650	3	3	1	
1	10517	50	0	[9, 3, 6]	0	14850	1	2	1	
1	10518	30	0	[2]	0	2570	3	3	1	
1	10519	24	0	[11, 4, 16]	0	8246	3	5	1	
1	10520	52	0	[12]	0	10413	2	2	1	
1	10521	40	0	[8, 4, 16]	0	2723	3	4	1	
1	10522	70	0	[]	0	2899	3	2	2	
1	10523	57	0	[16]	0	100576	1	2	1	
1	10524	22	1	[10, 14, 2]	0	119814	3	4	1	
1	10525	65	0	[4, 2, 0, 3]	0	14433	3	5	1	
1	10526	71	1	[15, 16, 17, 4]	0	113482	3	3	2	
1	10527	33	0	[14, 12]	0	15213	3	3	1	
1	10528	26	0	[11]	0	112173	2	4	1	
1	10529	73	0	[]	0	7821	3	5	2	
1	10530	67	1	[17]	0	101533	2	4	2	
1	10531	58	1	[8, 4]	0	3152	3	3	0	
1	10532	37	0	[14]	0	2857	1	2	1	
1	10533	42	0	[6, 3, 14]	0	14375	3	4	1	
1	10534	32	1	[9]	0	12149	1	4	1	
1	10535	75	0	[3, 11, 12, 9]	0	11219	3	2	2	
1	10536	61	0	[16, 5, 3, 1]	0	103766	1	4	1	
1	10537	64	0	[0, 2, 2, 1]	0	12118	1	2	1	
1	10538	39	1	[]	0	2957	2	3	1	
1	10539	19	0	[14, 0, 15]	0	111586	1	4	1	
1	10540	38	0	[]	0	11057	3	3	1	
1	10541	25	0	[1, 5, 12]	3	3819	1	2	1	
1	10542	34	1	[11, 15]	0	107517	1	1	1	
1	10543	48	0	[0, 0, 3]	0	2915	3	2	1	
1	10544	34	1	[9, 15]	0	5707	1	3	1	
1	10545	62	1	[9]	0	2353	3	3	1	
1	10546	70	0	[3]	0	13847	1	2	2	
1	10547	26	0	[]	0	112607	3	3	1	
1	10548	41	1	[4, 0, 10]	0	1473	1	2	1	
1	10549	31	0	[8]	0	109080	3	4	1	
1	10550	19	0	[]	2	4623	1	2	0	
1	10551	36	0	[11, 12]	0	99835	3	3	1	
1	10552	67	0	[1]	0	3218	1	1	2	
1	10553	61	0	[10, 15, 0]	0	101056	1	1	1	
1	10554	31	0	[5, 11, 4, 2]	0	99171	3	2	1	
1	10555	63	0	[6, 1, 12]	0	12668	3	3	1	
1	10556	32	0	[]	1	4597	3	2	1	
1	10557	70	0	[10, 16, 2]	0	3106	1	2	2	
1	10558	80	0	[13, 5]	0	4096	3	5	2	
1	10559	19	0	[5, 2]	1	19722	1	1	1	
1	10560	25	0	[17, 8, 9]	0	13701	3	5	1	
1	10561	49	1	[0, 16, 0]	0	3199	3	3	1	
1	10562	48	0	[7, 5]	0	2697	3	3	1	
1	10563	21	0	[]	3	17052	3	5	1	
1	10564	63	1	[5, 0, 9]	0	8043	2	2	1	
1	10565	48	0	[2, 6, 12, 7]	0	108205	3	4	1	
1	10566	29	1	[4, 16, 12, 3]	0	103973	3	3	1	
1	10567	33	0	[2, 7]	0	102604	1	2	0	
1	10568	64	0	[0, 11, 10, 17]	0	11995	1	3	1	
1	10569	32	0	[1, 17, 12, 11]	0	5478	3	3	1	
1	10570	19	0	[5]	1	4464	3	3	1	
1	10571	24	0	[]	2	2706	3	1	1	
1	10572	72	0	[]	0	13038	3	5	2	
1	10573	21	1	[5, 9, 11]	3	24065	3	3	0	
1	10574	47	0	[4]	0	4694	2	3	0	
1	10575	19	0	[]	1	18124	3	4	1	
1	10576	20	0	[4, 13, 17]	2	16208	3	4	1	
1	10577	50	1	[17, 7, 9]	0	2486	3	3	0	
1	10578	18	0	[11, 15]	1	5856	3	3	1	
1	10579	18	0	[1, 13, 11]	2	25657	3	4	1	
1	10580	24	0	[]	2	23478	3	5	1	
1	10581	21	0	[17]	3	9594	1	2	1	
1	10582	58	0	[]	0	2320	3	3	1	
1	10583	22	0	[14]	0	2715	3	2	1	
1	10584	22	0	[6]	1	25505	3	2	1	
1	10585	33	0	[13, 9]	0	2682	3	4	1	
1	10586	36	0	[]	0	101431	2	3	1	
1	10587	60	0	[5, 1]	0	5522	1	3	1	
1	10588	69	0	[6, 4, 7]	0	13695	3	4	2	
1	10589	44	0	[10, 12]	0	6216	3	3	1	
1	10590	67	0	[10, 5]	0	14863	3	3	2	
1	10591	22	0	[]	2	15383	3	3	1	
1	10592	24	0	[3, 4, 8]	0	15560	1	4	1	
1	10593	27	0	[7, 14, 8]	0	107801	3	3	1	
1	10594	71	0	[16, 10, 4, 5]	0	1975	1	3	2	
1	10595	58	0	[12, 14]	0	105054	3	2	1	
1	10596	22	0	[2, 12, 17, 16]	0	11791	3	3	1	
1	10597	75	0	[5]	0	1840	3	5	2	
1	10598	20	1	[4]	1	5268	3	2	1	
1	10599	56	0	[12, 4, 12, 9]	0	2896	3	4	1	
1	10600	33	0	[13, 12, 16, 17]	0	99397	1	2	1	
1	10601	24	1	[6, 14, 14]	0	3514	3	2	1	
1	10602	33	1	[11, 5, 10, 14]	0	285	1	2	1	
1	10603	68	0	[9, 3, 13, 17]	0	15760	3	3	2	
1	10604	70	0	[11, 15, 10, 12]	0	5638	1	2	2	
1	10605	24	0	[]	1	10398	3	2	1	
1	10606	32	0	[15]	0	99240	3	3	1	
1	10607	58	0	[14, 17, 4]	0	14611	3	3	1	
1	10608	63	0	[11, 16]	0	2781	3	5	1	
1	10609	23	0	[6, 12, 4]	0	110297	3	5	1	
1	10610	55	1	[6, 9, 16]	0	5438	3	3	0	
1	10611	23	0	[5, 17, 16, 10]	3	25458	1	2	1	
1	10612	57	0	[]	0	4378	3	3	1	
1	10613	25	0	[11]	0	2402	1	2	1	
1	10614	21	0	[2, 12]	1	17236	1	2	1	
1	10615	21	0	[11, 3, 12, 6]	0	8689	1	2	1	
1	10616	29	0	[0, 0]	3	19782	3	3	1	
1	10617	24	0	[]	1	4360	3	3	1	
1	10618	28	0	[15]	0	2709	1	2	1	
1	10619	38	1	[13, 8]	0	113699	1	1	1	
1	10620	51	1	[]	0	14471	2	3	1	
1	10621	36	0	[17, 2, 0, 10]	0	14483	3	2	1	
1	10622	22	0	[5, 13, 4]	2	17184	1	2	1	
1	10623	32	0	[17]	0	99954	3	2	1	
1	10624	81	0	[9, 12]	0	2900	1	1	2	
1	10625	53	0	[15, 8]	0	13765	3	5	1	
1	10626	51	1	[6, 9]	0	8236	3	5	1	
1	10627	31	1	[15, 16]	0	3128	3	4	1	
1	10628	70	0	[4]	0	9000	3	2	2	
1	10629	22	1	[]	3	6259	3	4	1	
1	10630	65	1	[2, 1]	0	3017	3	4	1	
1	10631	44	1	[15]	0	10240	1	1	1	
1	10632	29	1	[10, 15, 4]	0	3090	3	3	1	
1	10633	77	0	[]	0	2395	3	4	2	
1	10634	49	0	[16, 10, 5]	0	2972	3	4	1	
1	10635	22	0	[]	1	13599	1	1	1	
1	10636	29	1	[7, 2, 9, 15]	0	2652	1	2	1	
1	10637	21	1	[]	3	13238	2	2	1	
1	10638	54	1	[]	0	1442	1	2	1	
1	10639	36	1	[13]	0	114482	3	3	1	
1	10640	21	1	[]	0	6152	3	4	1	
1	10641	67	1	[13, 9, 1]	0	113881	1	1	2	
1	10642	34	0	[13, 3, 13]	0	2375	3	3	0	
1	10643	24	0	[12, 8, 17, 17]	0	2572	3	1	1	
1	10644	56	0	[9, 5, 4, 9]	0	841	3	3	1	
1	10645	28	0	[]	0	3049	1	2	1	
1	10646	19	0	[5, 6]	2	4206	3	3	1	
1	10647	39	0	[2, 1, 16, 3]	0	3223	3	2	1	
1	10648	33	0	[9]	0	3193	3	3	1	
1	10649	52	1	[10, 9]	0	6228	3	3	1	
1	10650	64	1	[15, 0]	0	2790	2	4	1	
1	10651	29	0	[14, 0, 1]	0	2840	3	5	1	
1	10652	33	0	[0, 14]	0	2995	3	4	1	
1	10653	25	0	[17]	3	11900	3	3	1	
1	10654	54	0	[0, 10, 7]	0	8456	3	3	1	
1	10655	64	0	[]	0	14667	3	4	1	
1	10656	33	0	[8]	0	13342	1	2	1	
1	10657	46	1	[2, 2, 7, 7]	0	11384	3	4	1	
1	10658	27	1	[9, 13]	2	9683	3	3	1	
1	10659	24	0	[5, 16, 8]	1	16276	3	3	1	
1	10660	53	0	[15]	0	3526	3	3	1	
1	10661	29	1	[10]	0	12455	3	4	0	
1	10662	18	0	[5, 3]	0	9057	3	4	1	
1	10663	19	0	[3, 12, 10, 8]	0	2415	1	2	1	
1	10664	79	0	[]	0	105379	3	2	2	
1	10665	83	0	[12]	0	384	3	3	2	
1	10666	73	0	[16, 4, 16]	0	9348	3	4	2	
1	10667	22	0	[13, 16, 13]	3	10774	1	1	1	
1	10668	38	1	[9, 13, 11]	0	109712	3	3	1	
1	10669	72	0	[]	0	12623	1	2	2	
1	10670	23	0	[1]	1	13948	3	3	0	
1	10671	43	0	[14, 9, 3]	0	242	3	5	1	
1	10672	28	0	[10, 9, 15, 8]	0	119853	3	5	1	
1	10673	76	0	[]	0	13548	1	2	2	
1	10674	42	0	[10, 4, 1]	0	11045	3	4	1	
1	10675	24	1	[17]	2	18872	3	1	1	
1	10676	49	0	[13, 15, 8]	0	1855	3	3	1	
1	10677	45	0	[13, 16, 7]	0	261	3	3	1	
1	10678	50	1	[17, 4, 17]	0	15072	3	3	1	
1	10679	75	0	[15, 7]	0	10413	3	3	2	
1	10680	33	0	[11, 4]	0	1993	2	3	1	
1	10681	18	0	[16, 14, 4, 13]	3	18662	3	3	1	
1	10682	54	0	[14, 14]	0	3247	1	2	1	
1	10683	25	0	[15, 1, 12]	0	5506	3	5	1	
1	10684	20	1	[15, 0, 11, 17]	3	10451	3	2	0	
1	10685	41	0	[6, 8, 9]	0	8163	3	3	1	
1	10686	35	1	[13, 14]	0	2608	3	4	1	
1	10687	52	0	[16]	0	2794	3	4	1	
1	10688	65	0	[14, 0, 15, 11]	0	2735	3	2	1	
1	10689	30	0	[16]	0	2890	3	5	1	
1	10690	21	1	[1]	0	3056	3	4	1	
1	10691	89	1	[6]	0	2482	3	3	2	
1	10692	40	0	[16]	0	14109	3	4	0	
1	10693	24	0	[1, 8, 13, 4]	1	12080	1	4	1	
1	10694	67	0	[11, 4, 8, 10]	3	22994	3	2	2	
1	10695	47	0	[5]	0	8756	3	3	1	
1	10696	24	0	[16]	0	2823	3	3	1	
1	10697	18	1	[]	3	119925	3	2	0	
1	10698	26	0	[]	0	13259	1	1	1	
1	10699	22	0	[11, 11]	3	9174	3	3	1	
1	10700	64	0	[4, 17, 3]	0	3215	3	4	0	
1	10701	19	1	[4, 17]	3	9326	3	3	1	
1	10702	19	0	[]	3	13351	3	4	1	
1	10703	49	0	[]	0	2764	3	2	1	
1	10704	37	0	[7, 6, 14, 7]	0	531	1	2	0	
1	10705	26	0	[11]	0	117472	3	4	1	
1	10706	25	0	[14, 17, 7, 0]	1	656	3	3	1	
1	10707	20	0	[11, 5, 3]	1	2009	3	5	0	
1	10708	82	0	[3, 4, 10, 6]	0	102344	3	2	2	
1	10709	38	1	[]	0	2733	1	2	0	
1	10710	36	0	[]	0	3194	3	2	1	
1	10711	36	0	[7, 14, 6, 8]	0	14500	3	2	0	
1	10712	23	0	[1]	0	2721	3	3	1	
1	10713	28	0	[2, 10, 6]	0	97886	3	3	1	
1	10714	78	1	[17, 4]	0	10925	3	2	2	
1	10715	79	0	[]	0	8916	1	2	2	
1	10716	70	0	[14]	0	966	3	3	2	
1	10717	72	0	[13, 10, 11, 4]	0	1184	1	2	2	
1	10718	18	0	[6, 0]	2	19459	1	2	1	
1	10719	89	0	[0, 2]	0	5358	3	4	2	
1	10720	41	0	[]	0	2761	3	3	1	
1	10721	73	0	[17]	0	123	3	3	2	
1	10722	34	0	[12, 12, 2, 1]	0	1961	1	2	0	
1	10723	33	1	[2, 14, 4, 2]	2	16907	3	3	1	
1	10724	25	0	[]	1	14217	1	2	1	
1	10725	60	0	[7]	0	2640	3	2	1	
1	10726	34	0	[17, 16, 9]	0	12583	3	2	0	
1	10727	18	1	[3, 16]	0	12157	3	1	1	
1	10728	62	1	[12]	0	119929	3	3	1	
1	10729	56	0	[15, 17, 11]	0	2993	3	3	1	
1	10730	18	0	[8, 10, 5]	0	14633	1	2	1	
1	10731	25	1	[13, 8, 12, 7]	3	16794	3	2	1	
1	10732	42	0	[13, 3]	0	13840	3	3	0	
1	10733	72	0	[4]	0	3215	3	4	2	
1	10734	27	1	[6, 13]	2	4522	2	2	1	
1	10735	75	1	[]	0	5628	3	4	2	
1	10736	63	1	[1]	0	2621	3	3	1	
1	10737	79	0	[9, 7]	0	7520	1	2	2	
1	10738	18	0	[8, 10]	3	6035	2	3	1	
1	10739	24	1	[3, 0, 14, 8]	0	15697	3	3	1	
1	10740	84	0	[14]	0	2236	3	3	2	
1	10741	21	0	[]	3	3633	1	2	1	
1	10742	72	0	[14, 1]	0	13581	3	3	2	
1	10743	31	0	[9, 11, 15]	1	23275	3	2	1	
1	10744	81	0	[7, 8]	0	2507	3	1	2	
1	10745	71	0	[]	0	2847	3	2	2	
1	10746	19	0	[0, 0, 9]	0	3153	3	3	1	
1	10747	37	0	[]	0	14326	3	5	1	
1	10748	83	1	[8]	0	118996	3	3	2	
1	10749	60	0	[11, 3]	0	14127	3	3	1	
1	10750	69	1	[]	0	110004	3	5	2	
1	10751	18	0	[4, 7, 15]	0	106790	2	3	1	
1	10752	90	1	[2, 16]	0	2774	3	5	2	
1	10753	21	1	[13, 13, 15, 8]	1	8362	1	2	1	
1	10754	55	1	[15, 1, 0]	0	3070	1	2	0	
1	10755	54	0	[]	0	13927	2	3	1	
1	10756	19	0	[4, 17, 8, 0]	0	7728	1	2	1	
1	10757	71	1	[14, 15, 15]	0	5331	1	1	2	
1	10758	78	1	[15, 10, 3]	0	10014	3	3	2	
1	10759	22	0	[11, 17, 10, 3]	3	22485	3	3	1	
1	10760	54	1	[1, 10, 13]	0	2684	3	2	1	
1	10761	31	0	[17]	1	23984	3	2	1	
1	10762	62	0	[13, 16, 10]	0	13629	3	3	0	
1	10763	23	0	[14, 14, 7]	2	15993	3	2	1	
1	10764	53	1	[16]	0	5869	1	1	1	
1	10765	59	0	[]	0	3769	3	3	1	
1	10766	28	0	[7, 14, 12, 13]	0	15255	3	5	0	
1	10767	23	0	[17, 0]	3	15579	3	4	1	
1	10768	49	1	[3, 15, 16, 10]	0	104658	1	2	0	
1	10769	28	0	[7]	3	19081	3	4	1	
1	10770	65	0	[6]	0	4576	2	4	1	
1	10771	27	0	[16, 16]	0	114196	1	1	1	
1	10772	55	0	[]	0	12147	3	2	1	
1	10773	75	1	[2, 8]	0	3165	1	1	2	
1	10774	85	0	[6, 2, 16]	0	111406	3	3	2	
1	10775	35	0	[2, 3, 8]	0	2673	2	4	1	
1	10776	24	0	[]	2	119232	3	4	1	
1	10777	20	0	[6, 6, 8, 15]	2	4694	3	3	1	
1	10778	24	0	[2]	0	5710	3	2	1	
